id,label,grounding,source,url,date,attack_tactics,attack_techniques,text
210,threat_actor_profile,representative,CrowdStrike,https://www.crowdstrike.com/blog/,2025-05-12,"Initial Access,Lateral Movement,Exfiltration","T1190,T1021.001,T1567.002","This adversary profile of a SPIDER-tracked eCrime group characterizes their target selection, preferred initial-access vectors, and data-theft extortion model. We summarize the TTPs that define the group rather than any single intrusion."
211,threat_actor_profile,representative,Recorded Future,https://www.recordedfuture.com/research,2025-06-18,"Initial Access,Discovery,Impact","T1190,T1046,T1486","Our analysis of H1 2025 ransomware trends profiles the most active operators and their shared techniques. Data Encrypted for Impact, Valid Accounts, and Data from Local System dominated, and we map the prevailing TTPs to ATT&CK."
212,threat_actor_profile,representative,Trend Micro,https://www.trendmicro.com/en_us/research.html,2025-04-15,"Initial Access,Execution,Command and Control","T1566.001,T1059.001,T1071.004","This profile of Earth Preta (Mustang Panda) summarizes the China-nexus group's espionage tradecraft. We characterize their spear-phishing, custom loaders, and DNS C2 across observed campaigns, mapped to ATT&CK techniques."
213,threat_actor_profile,representative,SentinelLabs,https://www.sentinelone.com/labs/,2025-05-21,"Initial Access,Persistence,Collection","T1190,T1505.003,T1114.002","An actor profile of a state-aligned espionage cluster. We summarize their preference for edge-device exploitation, web-shell persistence, and mailbox collection, drawn from multiple intrusions and mapped to ATT&CK."
214,threat_actor_profile,representative,Mandiant (Google Cloud),https://cloud.google.com/blog/topics/threat-intelligence/m-trends-2026,2026-03-24,"Initial Access,Impact","T1078,T1486","M-Trends 2026 profiles the ransomware ecosystem, noting operators using REDBIKE (Akira) and AGENDA (Qilin) actively targeted backup infrastructure, identity services, and virtualization planes. We summarize their common TTPs."
215,threat_actor_profile,representative,Kaspersky GReAT,https://securelist.com/,2025-03-19,"Initial Access,Execution,Command and Control","T1566.001,T1059.005,T1071.001","This profile of Lazarus Group summarizes the DPRK-nexus actor's financially and espionage-motivated operations. We characterize their lures, tooling, and C2 infrastructure across campaigns, with ATT&CK mappings."
216,threat_actor_profile,representative,ESET,https://www.welivesecurity.com/en/,2025-06-25,"Initial Access,Persistence,Exfiltration","T1566.001,T1547.001,T1041","An ESET profile of Gamaredon. We summarize the group's high-tempo spear-phishing, lightweight persistence, and exfiltration tradecraft observed across many operations against Ukrainian targets, mapped to ATT&CK."
217,threat_actor_profile,representative,Cisco Talos,https://blog.talosintelligence.com/,2025-04-08,"Initial Access,Discovery,Impact","T1133,T1018,T1486","This profile characterizes the Play ransomware group. We summarize their exposed-service access, internal reconnaissance, and double-extortion model as observed across multiple victims, with ATT&CK technique mappings."
218,threat_actor_profile,representative,Secureworks Counter Threat Unit,https://www.secureworks.com/research,2025-05-29,"Initial Access,Credential Access,Lateral Movement","T1566.001,T1003.001,T1021.001","A CTU threat profile of GOLD-tracked eCrime operators. We characterize the cluster's phishing-led access, credential-harvesting, and movement patterns, summarizing the techniques that define them across engagements."
219,threat_actor_profile,representative,Group-IB,https://www.group-ib.com/blog/,2025-03-16,"Initial Access,Command and Control,Impact","T1190,T1219,T1486","This profile of the RansomHub affiliate program summarizes the recurring tradecraft across affiliates: exploitation of public-facing services, RMM abuse for C2, and consistent extortion patterns, mapped to ATT&CK."
220,threat_actor_profile,representative,Microsoft Threat Intelligence,https://www.microsoft.com/en-us/security/blog/,2025-07-12,"Initial Access,Persistence,Lateral Movement","T1133,T1505.003,T1021.001","An MSTIC profile of Volt Typhoon. We characterize the China-nexus actor's living-off-the-land approach, edge-device focus, and stealthy persistence in critical-infrastructure networks, with ATT&CK mappings."
221,threat_actor_profile,representative,Volexity,https://www.volexity.com/blog/,2025-02-08,"Initial Access,Collection,Exfiltration","T1190,T1114.002,T1041","A Volexity profile of a Middle East-focused espionage actor. We summarize their mail-server exploitation, mailbox collection, and exfiltration patterns observed across several campaigns, mapped to ATT&CK techniques."
222,threat_actor_profile,representative,DomainTools,https://www.domaintools.com/resources/blog/,2025-06-22,"Command and Control,Initial Access","T1071.001,T1566.002","This profile uses infrastructure analysis to characterize a phishing-focused actor. We summarize their domain-registration patterns, lure themes, and C2 infrastructure across tracked campaigns, with ATT&CK mappings."
223,threat_actor_profile,representative,Recorded Future,https://www.recordedfuture.com/research,2025-04-10,"Initial Access,Execution,Impact","T1190,T1059.001,T1486","An Insikt Group profile of an emerging ransomware brand. We characterize the operators' victimology, preferred exploits, and extortion tradecraft, summarizing the techniques that distinguish them across intrusions."
224,threat_actor_profile,representative,CrowdStrike,https://www.crowdstrike.com/blog/,2025-05-15,"Initial Access,Defense Evasion,Impact","T1566.004,T1562.001,T1486","This profile of a BEAR-tracked adversary summarizes the Russia-nexus group's destructive and espionage operations. We characterize their access vectors, EDR-evasion tooling, and impact techniques across campaigns."
225,threat_actor_profile,representative,Mandiant (Google Cloud),https://cloud.google.com/blog/topics/threat-intelligence/,2025-02-26,"Initial Access,Persistence,Command and Control","T1190,T1505.003,T1071.001","An APT29 profile summarizing the SVR-linked actor's espionage tradecraft. We characterize their cloud-identity targeting, stealthy persistence, and C2 approaches across multiple operations, mapped to ATT&CK."
226,threat_actor_profile,representative,Trend Micro,https://www.trendmicro.com/en_us/research.html,2025-07-04,"Initial Access,Execution,Command and Control","T1566.001,T1204.002,T1071.001","This profile of APT41 summarizes the dual espionage-and-eCrime Chinese actor. We characterize their supply-chain and phishing access, tooling, and C2 across tracked campaigns, with ATT&CK mappings."
227,threat_actor_profile,representative,ESET,https://www.welivesecurity.com/en/,2025-03-28,"Initial Access,Persistence,Collection","T1566.001,T1053.005,T1114.001","A profile of Sandworm-adjacent operations against critical infrastructure. We summarize the actor's recurring access, persistence, and collection tradecraft observed across incidents, mapped to ATT&CK techniques."
228,threat_actor_profile,representative,SentinelLabs,https://www.sentinelone.com/labs/,2025-06-05,"Initial Access,Defense Evasion,Impact","T1078,T1027,T1486","This profile of the Medusa ransomware operation summarizes recurring TTPs across affiliates: valid-account access, obfuscated loaders, and consistent encryption tradecraft, mapped to ATT&CK for defenders."
229,threat_actor_profile,representative,Cisco Talos,https://blog.talosintelligence.com/,2025-04-23,"Initial Access,Credential Access,Impact","T1190,T1003.003,T1486","A Talos profile of the Qilin (AGENDA) ransomware group. We summarize their exploitation-led access, NTDS theft, and encryption behavior across observed victims, with full ATT&CK technique mappings."
230,threat_actor_profile,representative,Microsoft Threat Intelligence,https://www.microsoft.com/en-us/security/blog/,2025-05-09,"Initial Access,Lateral Movement,Impact","T1566.001,T1021.001,T1486","An MSTIC profile of a Storm-tracked ransomware affiliate. We characterize the operator's phishing access, RDP movement, and extortion model across multiple intrusions, summarizing the defining techniques."
231,threat_actor_profile,representative,Sekoia,https://blog.sekoia.io/,2025-02-13,"Initial Access,Command and Control,Impact","T1133,T1219,T1486","This Sekoia profile of the BianLian group summarizes recurring tradecraft: exposed-service access, legitimate remote-tooling for C2, and a shift toward extortion-only operations, mapped to ATT&CK."
232,threat_actor_profile,representative,Recorded Future,https://www.recordedfuture.com/research,2025-06-27,"Initial Access,Execution,Command and Control","T1566.001,T1059.001,T1071.001","An Insikt profile of MuddyWater. We summarize the Iran-nexus actor's spear-phishing, scripting tradecraft, and C2 frameworks observed across regional campaigns, mapped to ATT&CK techniques."
233,threat_actor_profile,representative,Kaspersky GReAT,https://securelist.com/,2025-03-31,"Initial Access,Persistence,Exfiltration","T1566.001,T1547.001,T1041","A Securelist profile of Turla. We characterize the actor's espionage tradecraft, including their custom implants, stealthy persistence, and exfiltration approaches across long-running operations, with ATT&CK mappings."
234,threat_actor_profile,representative,Group-IB,https://www.group-ib.com/blog/,2025-07-17,"Initial Access,Credential Access,Impact","T1566.002,T1555.003,T1657","This profile of a financially motivated cluster summarizes their phishing-led access, credential theft, and fraud-and-extortion monetization across tracked campaigns, mapped to ATT&CK techniques."
235,threat_actor_profile,representative,CrowdStrike,https://www.crowdstrike.com/blog/,2025-04-29,"Initial Access,Discovery,Impact","T1078,T1087.002,T1486","An adversary profile of a PANDA-tracked group. We characterize the China-nexus actor's valid-account access, domain enumeration, and operations, summarizing the techniques observed consistently across intrusions."
236,threat_actor_profile,representative,Unit 42 (Palo Alto Networks),https://unit42.paloaltonetworks.com/,2025-05-07,"Initial Access,Execution,Impact","T1190,T1059.001,T1486","This Unit 42 threat assessment profiles a fast-rising ransomware brand. We summarize their exploitation-led access, hands-on-keyboard tradecraft, and double extortion across observed victims, mapped to ATT&CK."
237,threat_actor_profile,representative,ESET,https://www.welivesecurity.com/en/,2025-02-20,"Initial Access,Command and Control,Collection","T1566.001,T1071.004,T1114.002","An ESET profile of a South Asia-focused espionage actor. We summarize the group's spear-phishing, DNS-based C2, and document-and-mailbox collection across tracked campaigns, mapped to ATT&CK techniques."
238,threat_actor_profile,representative,SentinelLabs,https://www.sentinelone.com/labs/,2025-06-08,"Initial Access,Defense Evasion,Impact","T1133,T1562.001,T1486","This profile of the Rhysida ransomware operation summarizes the group's exposed-service access, EDR-tampering, and encryption tradecraft observed across victims, with full ATT&CK technique mappings."
239,threat_actor_profile,representative,Cisco Talos,https://blog.talosintelligence.com/,2025-03-23,"Initial Access,Persistence,Exfiltration","T1566.001,T1543.003,T1567.002","A Talos profile of the Cactus ransomware group. We summarize their phishing and exploitation access, service persistence, and cloud-storage exfiltration across multiple intrusions, mapped to ATT&CK."
240,threat_actor_profile,representative,Microsoft Threat Intelligence,https://www.microsoft.com/en-us/security/blog/,2025-07-26,"Initial Access,Credential Access,Impact","T1566.004,T1556.006,T1486","An MSTIC profile of an identity-focused eCrime actor. We characterize their help-desk social engineering, MFA manipulation, and extortion model across campaigns, summarizing the defining ATT&CK techniques."
241,threat_actor_profile,representative,Mandiant (Google Cloud),https://cloud.google.com/blog/topics/threat-intelligence/,2025-05-31,"Initial Access,Lateral Movement,Impact","T1199,T1021.002,T1486","A Mandiant profile of an FIN-tracked eCrime group. We summarize the actor's trusted-relationship access, SMB movement, and monetization across engagements, mapping the consistently observed techniques to ATT&CK."
242,threat_actor_profile,representative,Recorded Future,https://www.recordedfuture.com/research,2025-04-06,"Initial Access,Command and Control,Impact","T1190,T1090.003,T1486","An Insikt profile of a ransomware affiliate program. We summarize the recurring exploitation access, proxy-based C2, and extortion tradecraft across affiliates, mapped to ATT&CK techniques for defenders."
243,threat_actor_profile,representative,Volexity,https://www.volexity.com/blog/,2025-06-14,"Initial Access,Persistence,Collection","T1190,T1505.003,T1114.002","A Volexity profile of a China-nexus espionage cluster. We characterize their zero-day edge exploitation, web-shell persistence, and targeted collection across multiple operations, mapped to ATT&CK."
244,threat_actor_profile,representative,Trend Micro,https://www.trendmicro.com/en_us/research.html,2025-03-15,"Initial Access,Execution,Impact","T1566.001,T1204.002,T1486","This profile of the Akira ransomware group summarizes the operators' VPN-led access, hands-on execution, and encryption of virtualized infrastructure across observed victims, with ATT&CK technique mappings."
245,threat_actor_profile,representative,Sekoia,https://blog.sekoia.io/,2025-07-22,"Initial Access,Defense Evasion,Command and Control","T1566.002,T1027,T1071.001","A Sekoia profile of a malware-as-a-service loader operation. We summarize the distribution tradecraft, obfuscation, and C2 infrastructure that defines the operators across campaigns, mapped to ATT&CK."
246,threat_actor_profile,representative,CrowdStrike,https://www.crowdstrike.com/blog/,2025-05-02,"Initial Access,Credential Access,Lateral Movement","T1566.004,T1539,T1021.007","An adversary profile of a cloud-focused eCrime group. We characterize their social-engineering access, session-cookie theft, and cloud-service movement, summarizing the techniques observed across intrusions."
247,threat_actor_profile,representative,Kaspersky GReAT,https://securelist.com/,2025-02-25,"Initial Access,Execution,Command and Control","T1566.001,T1059.007,T1071.001","A Securelist profile of Kimsuky. We summarize the DPRK-nexus actor's spear-phishing, script-based tooling, and C2 patterns across espionage campaigns, mapped to ATT&CK techniques."
248,threat_actor_profile,representative,ESET,https://www.welivesecurity.com/en/,2025-06-30,"Initial Access,Persistence,Impact","T1190,T1547.001,T1485","An ESET profile of a wiper-deploying actor. We summarize the group's exploitation access, persistence, and destructive payloads observed across operations against targeted sectors, mapped to ATT&CK."
249,threat_actor_profile,representative,Secureworks Counter Threat Unit,https://www.secureworks.com/research,2025-04-19,"Initial Access,Discovery,Impact","T1078,T1482,T1486","A CTU profile of an IRON-tracked actor. We characterize the cluster's valid-account access, domain-trust discovery, and ransomware deployment, summarizing the techniques observed across multiple engagements."
250,threat_actor_profile,representative,Microsoft Threat Intelligence,https://www.microsoft.com/en-us/security/blog/,2025-05-23,"Initial Access,Command and Control,Collection","T1566.001,T1071.001,T1114.002","An MSTIC profile of a Mint-tracked espionage actor. We summarize the group's phishing access, HTTPS C2, and mailbox collection across operations, mapping the consistently observed techniques to ATT&CK."
251,threat_actor_profile,representative,Group-IB,https://www.group-ib.com/blog/,2025-02-13,"Initial Access,Lateral Movement,Impact","T1133,T1570,T1486","A Group-IB profile of a ransomware operation. We summarize the actor's exposed-service access, lateral tool transfer, and encryption tradecraft across victims, with ATT&CK technique mappings for defenders."
252,threat_actor_profile,representative,DomainTools,https://www.domaintools.com/resources/blog/,2025-06-23,"Initial Access,Command and Control","T1566.002,T1071.001","An infrastructure-led profile of a phishing-as-a-service operation. We summarize the recurring domain patterns, kit characteristics, and C2 used by the operators across tracked campaigns, mapped to ATT&CK."
253,threat_actor_profile,representative,SentinelLabs,https://www.sentinelone.com/labs/,2025-04-12,"Initial Access,Persistence,Exfiltration","T1190,T1136.003,T1567.002","A SentinelLabs profile of a cloud-extortion group. We characterize their public-facing exploitation, cloud-account persistence, and exfiltration-to-storage tradecraft across observed operations, mapped to ATT&CK."
254,threat_actor_profile,representative,Recorded Future,https://www.recordedfuture.com/research,2025-05-25,"Initial Access,Execution,Command and Control","T1189,T1203,T1071.001","An Insikt profile of an exploit-kit-aligned actor. We summarize the drive-by access, client exploitation, and C2 infrastructure observed across campaigns, mapping the defining techniques to ATT&CK."
255,threat_actor_profile,representative,Unit 42 (Palo Alto Networks),https://unit42.paloaltonetworks.com/,2025-03-30,"Initial Access,Defense Evasion,Impact","T1190,T1070.004,T1486","A Unit 42 profile of a ransomware brand. We characterize the operators' exploitation access, anti-forensic behavior, and double-extortion model across tracked victims, summarizing the defining ATT&CK techniques."
256,threat_actor_profile,representative,Trend Micro,https://www.trendmicro.com/en_us/research.html,2025-07-14,"Initial Access,Credential Access,Lateral Movement","T1566.001,T1558.003,T1021.001","A Trend profile of a hands-on ransomware affiliate. We summarize their phishing access, Kerberoasting, and RDP movement across engagements, mapping the consistently observed techniques to ATT&CK."
257,threat_actor_profile,representative,Cisco Talos,https://blog.talosintelligence.com/,2025-05-02,"Initial Access,Persistence,Command and Control","T1190,T1505.003,T1071.004","A Talos profile of a state-aligned intrusion set. We summarize the actor's edge exploitation, web-shell persistence, and DNS C2 across operations, with full ATT&CK technique mappings for defenders."
258,threat_actor_profile,representative,Mandiant (Google Cloud),https://cloud.google.com/blog/topics/threat-intelligence/,2025-02-21,"Initial Access,Credential Access,Impact","T1190,T1078,T1486","A Mandiant profile of the Akira ransomware operation. We summarize the operators' exploitation and valid-account access, hands-on tradecraft, and encryption behavior across many victims, mapped to ATT&CK."
259,threat_actor_profile,representative,Microsoft Threat Intelligence,https://www.microsoft.com/en-us/security/blog/,2025-06-19,"Initial Access,Persistence,Impact","T1190,T1505.003,T1486","An MSTIC profile of Flax Typhoon. We characterize the China-nexus actor's living-off-the-land persistence, edge-device focus, and stealthy operations across campaigns, with ATT&CK technique mappings."
260,threat_actor_profile,representative,Recorded Future,https://www.recordedfuture.com/research,2025-04-14,"Initial Access,Command and Control,Exfiltration","T1566.001,T1071.001,T1567.002","An Insikt profile of an extortion-focused group. We summarize their phishing access, HTTPS C2, and cloud-storage exfiltration across tracked campaigns, mapped to ATT&CK techniques for defenders."
261,threat_actor_profile,representative,Sophos X-Ops,https://news.sophos.com/en-us/,2025-05-12,"Initial Access,Defense Evasion,Impact","T1133,T1562.001,T1486","A Sophos profile of an active ransomware affiliate. We summarize their exposed-service access, EDR-tampering, and encryption tradecraft observed across incidents, with ATT&CK technique mappings."
262,threat_actor_profile,representative,Proofpoint,https://www.proofpoint.com/us/blog/threat-insight,2025-03-26,"Initial Access,Execution,Command and Control","T1566.001,T1204.002,T1071.001","A Proofpoint profile of an access-broker actor. We summarize the group's malspam access, loader execution, and C2 infrastructure across campaigns, mapped to ATT&CK techniques for defenders."
263,threat_actor_profile,representative,Cybereason,https://www.cybereason.com/blog,2025-07-07,"Initial Access,Lateral Movement,Impact","T1078,T1021.001,T1486","A Cybereason profile of the Black Basta operation. We summarize the operators' valid-account access, RDP movement, and encryption tradecraft observed across victims, with ATT&CK technique mappings."
264,threat_actor_profile,representative,Trellix,https://www.trellix.com/blogs/research/,2025-04-30,"Initial Access,Defense Evasion,Impact","T1190,T1070.001,T1486","A Trellix profile of a ransomware brand. We summarize the operators' exploitation access, anti-forensic behavior, and encryption tradecraft observed across campaigns, mapped to ATT&CK techniques."
265,threat_actor_profile,representative,Bitdefender,https://www.bitdefender.com/en-us/blog/labs,2025-06-11,"Initial Access,Execution,Impact","T1566.001,T1059.001,T1486","A Bitdefender Labs profile of a double-extortion group. We summarize the operators' phishing access, scripted tradecraft, and encryption behavior across observed victims, mapped to ATT&CK techniques."
266,threat_actor_profile,representative,Check Point Research,https://research.checkpoint.com/,2025-02-17,"Initial Access,Command and Control,Impact","T1190,T1219,T1486","A Check Point Research profile of a RaaS affiliate program. We summarize the recurring exploitation access, RMM-based C2, and extortion tradecraft across affiliates, mapped to ATT&CK techniques."
267,threat_actor_profile,representative,Palo Alto Unit 42,https://unit42.paloaltonetworks.com/,2025-07-21,"Initial Access,Credential Access,Impact","T1566.004,T1556,T1486","A Unit 42 profile of an identity-focused eCrime actor. We characterize their social-engineering access, MFA manipulation, and extortion model across tracked campaigns, summarizing the defining ATT&CK techniques."
268,threat_actor_profile,representative,WithSecure,https://labs.withsecure.com/,2025-05-19,"Initial Access,Persistence,Collection","T1566.001,T1547.001,T1114.002","A WithSecure profile of an espionage actor. We summarize the group's spear-phishing access, persistence, and mailbox collection tradecraft across operations, mapped to ATT&CK techniques for defenders."
269,threat_actor_profile,representative,Mandiant (Google Cloud),https://cloud.google.com/blog/topics/threat-intelligence/,2025-03-12,"Initial Access,Execution,Command and Control","T1566.001,T1204.002,T1071.001","A Mandiant profile of APT28. We summarize the GRU-linked actor's phishing access, tooling, and C2 across espionage operations, mapping the consistently observed techniques to ATT&CK."
270,threat_actor_profile,representative,Kaspersky GReAT,https://securelist.com/,2025-06-24,"Initial Access,Persistence,Exfiltration","T1566.001,T1053.005,T1041","A Securelist profile of OilRig (APT34). We summarize the Iran-nexus actor's spear-phishing access, scheduled-task persistence, and exfiltration tradecraft across campaigns, mapped to ATT&CK."
271,threat_actor_profile,representative,Microsoft Threat Intelligence,https://www.microsoft.com/en-us/security/blog/,2025-04-25,"Initial Access,Command and Control,Collection","T1566.001,T1071.001,T1114.002","An MSTIC profile of Star Blizzard. We summarize the Russia-nexus actor's spear-phishing access, C2, and mailbox collection across tracked operations, with ATT&CK technique mappings for defenders."
272,threat_actor_profile,representative,Recorded Future,https://www.recordedfuture.com/research,2025-05-17,"Initial Access,Discovery,Impact","T1190,T1046,T1486","An Insikt profile of a ransomware operation. We summarize the operators' exploitation access, internal scanning, and encryption tradecraft across victims, mapped to ATT&CK techniques for defenders."
273,threat_actor_profile,representative,SentinelLabs,https://www.sentinelone.com/labs/,2025-03-07,"Initial Access,Defense Evasion,Impact","T1190,T1027,T1486","A SentinelLabs profile of the INC Ransom operation. We summarize the operators' exploitation access, obfuscation, and encryption tradecraft across victims, with full ATT&CK technique mappings."
274,threat_actor_profile,representative,Cisco Talos,https://blog.talosintelligence.com/,2025-06-29,"Initial Access,Credential Access,Impact","T1078,T1003.001,T1486","A Talos profile of a ransomware affiliate. We summarize the operators' valid-account access, credential dumping, and encryption tradecraft across observed victims, with ATT&CK technique mappings."
275,threat_actor_profile,representative,Group-IB,https://www.group-ib.com/blog/,2025-04-17,"Initial Access,Command and Control,Impact","T1566.002,T1071.001,T1486","A Group-IB profile of the Hunters International operation. We summarize the operators' phishing access, C2, and extortion tradecraft across tracked victims, mapped to ATT&CK techniques."
276,threat_actor_profile,representative,Trend Micro,https://www.trendmicro.com/en_us/research.html,2025-05-23,"Initial Access,Persistence,Command and Control","T1190,T1505.003,T1071.004","A Trend profile of a China-nexus espionage actor. We summarize the group's edge exploitation, web-shell persistence, and DNS C2 across campaigns, mapped to ATT&CK techniques for defenders."
277,threat_actor_profile,representative,ESET,https://www.welivesecurity.com/en/,2025-02-11,"Initial Access,Execution,Command and Control","T1566.001,T1059.005,T1071.001","An ESET profile of a regional espionage actor. We summarize the group's spear-phishing access, script-based loaders, and C2 across tracked operations, mapped to ATT&CK techniques."
278,threat_actor_profile,representative,Mandiant (Google Cloud),https://cloud.google.com/blog/topics/threat-intelligence/,2025-07-09,"Initial Access,Lateral Movement,Impact","T1190,T1021.001,T1486","A Mandiant profile of a ransomware affiliate. We summarize the operators' exploitation access, RDP movement, and encryption tradecraft across many engagements, mapping the techniques to ATT&CK."
279,threat_actor_profile,representative,Microsoft Threat Intelligence,https://www.microsoft.com/en-us/security/blog/,2025-05-05,"Initial Access,Credential Access,Impact","T1566.004,T1621,T1486","An MSTIC profile of a help-desk-targeting eCrime actor. We characterize their voice phishing, MFA fatigue, and extortion model across campaigns, summarizing the defining ATT&CK techniques."
280,threat_actor_profile,representative,CrowdStrike,https://www.crowdstrike.com/blog/,2025-03-21,"Initial Access,Persistence,Command and Control","T1190,T1505.003,T1071.001","A CrowdStrike profile of a PANDA-tracked espionage actor. We characterize the China-nexus group's edge exploitation, web-shell persistence, and C2 across operations, summarizing the techniques across intrusions."
281,threat_actor_profile,representative,Recorded Future,https://www.recordedfuture.com/research,2025-06-13,"Initial Access,Execution,Impact","T1566.001,T1204.002,T1486","An Insikt profile of a ransomware brand. We summarize the operators' phishing access, user-execution tradecraft, and encryption behavior across victims, mapped to ATT&CK techniques for defenders."
282,threat_actor_profile,representative,Sekoia,https://blog.sekoia.io/,2025-04-08,"Initial Access,Command and Control,Impact","T1133,T1219,T1486","A Sekoia profile of an extortion-only group. We summarize the operators' exposed-service access, RMM-based C2, and data-theft extortion across tracked victims, mapped to ATT&CK techniques."
283,threat_actor_profile,representative,Microsoft Threat Intelligence,https://www.microsoft.com/en-us/security/blog/,2025-08-19,"Initial Access,Persistence,Lateral Movement","T1190,T1505.003,T1021.001","An MSTIC profile of Salt Typhoon. We characterize the China-nexus actor's telecom-targeting, edge exploitation, and stealthy persistence across operations, with ATT&CK technique mappings."
284,threat_actor_profile,representative,Trend Micro,https://www.trendmicro.com/en_us/research.html,2025-09-03,"Initial Access,Execution,Impact","T1566.001,T1059.001,T1486","A Trend profile of the DragonForce operation. We summarize the operators' phishing access, hands-on tradecraft, and encryption behavior across observed victims, mapped to ATT&CK techniques."
285,threat_actor_profile,representative,Group-IB,https://www.group-ib.com/blog/,2025-08-26,"Initial Access,Credential Access,Impact","T1566.002,T1003.001,T1486","A Group-IB profile of the 8Base operation. We summarize the operators' phishing access, credential dumping, and double-extortion tradecraft across tracked victims, mapped to ATT&CK techniques."
286,threat_actor_profile,representative,CrowdStrike,https://www.crowdstrike.com/blog/,2025-09-11,"Initial Access,Lateral Movement,Impact","T1078,T1021.002,T1486","A CrowdStrike profile of a SPIDER-tracked ransomware affiliate. We summarize the operators' valid-account access, SMB movement, and encryption tradecraft across intrusions, mapped to ATT&CK."
287,threat_actor_profile,representative,Kaspersky GReAT,https://securelist.com/,2025-08-08,"Initial Access,Execution,Command and Control","T1566.001,T1059.007,T1071.004","A Securelist profile of Andariel. We summarize the DPRK-nexus actor's spear-phishing, scripting tradecraft, and DNS C2 across espionage campaigns, mapped to ATT&CK techniques."
288,threat_actor_profile,representative,ESET,https://www.welivesecurity.com/en/,2025-09-17,"Initial Access,Command and Control,Collection","T1566.001,T1071.001,T1114.002","An ESET profile of a Russia-nexus espionage actor. We summarize the group's spear-phishing access, C2, and mailbox collection across tracked operations, mapped to ATT&CK techniques for defenders."
289,threat_actor_profile,representative,SentinelLabs,https://www.sentinelone.com/labs/,2025-08-12,"Initial Access,Defense Evasion,Impact","T1133,T1562.001,T1486","A SentinelLabs profile of the FunkSec operation. We summarize the operators' exposed-service access, EDR-tampering, and encryption tradecraft across victims, with full ATT&CK technique mappings."
290,threat_actor_profile,representative,Cisco Talos,https://blog.talosintelligence.com/,2025-09-22,"Initial Access,Persistence,Exfiltration","T1190,T1543.003,T1567.002","A Talos profile of a data-theft-focused group. We summarize the operators' exploitation access, service persistence, and cloud-storage exfiltration across victims, mapped to ATT&CK techniques."
291,threat_actor_profile,representative,Mandiant (Google Cloud),https://cloud.google.com/blog/topics/threat-intelligence/,2025-08-31,"Initial Access,Credential Access,Lateral Movement","T1566.004,T1539,T1021.001","A Mandiant profile of a cloud-and-on-prem eCrime actor. We summarize the operators' social-engineering access, cookie theft, and RDP movement across engagements, mapped to ATT&CK techniques."
292,threat_actor_profile,representative,Microsoft Threat Intelligence,https://www.microsoft.com/en-us/security/blog/,2025-09-08,"Initial Access,Execution,Impact","T1566.001,T1059.001,T1486","An MSTIC profile of a Storm-tracked extortion actor. We summarize the operators' phishing access, scripting tradecraft, and extortion model across campaigns, with ATT&CK technique mappings."
293,threat_actor_profile,representative,Recorded Future,https://www.recordedfuture.com/research,2025-08-14,"Initial Access,Command and Control,Impact","T1190,T1090.003,T1486","An Insikt profile of a ransomware affiliate program. We summarize the recurring exploitation access, proxy-based C2, and extortion tradecraft across affiliates, mapped to ATT&CK techniques."
294,threat_actor_profile,representative,Trellix,https://www.trellix.com/blogs/research/,2025-09-29,"Initial Access,Defense Evasion,Impact","T1078,T1027,T1486","A Trellix profile of a ransomware operation. We summarize the operators' valid-account access, obfuscated loaders, and encryption tradecraft across victims, mapped to ATT&CK techniques."
295,threat_actor_profile,representative,Check Point Research,https://research.checkpoint.com/,2025-08-21,"Initial Access,Execution,Command and Control","T1566.001,T1204.002,T1071.001","A Check Point Research profile of an access-broker actor. We summarize the group's malspam access, loader execution, and C2 infrastructure across campaigns, mapped to ATT&CK techniques for defenders."
296,threat_actor_profile,representative,Sophos X-Ops,https://news.sophos.com/en-us/,2025-09-15,"Initial Access,Lateral Movement,Impact","T1133,T1570,T1486","A Sophos profile of a ransomware affiliate. We summarize the operators' exposed-service access, lateral tool transfer, and encryption tradecraft observed across incidents, with ATT&CK mappings."
297,threat_actor_profile,representative,Volexity,https://www.volexity.com/blog/,2025-08-05,"Initial Access,Persistence,Collection","T1190,T1505.003,T1114.002","A Volexity profile of an espionage actor. We summarize the group's edge exploitation, web-shell persistence, and targeted collection across operations, mapped to ATT&CK techniques for defenders."
298,threat_actor_profile,representative,DomainTools,https://www.domaintools.com/resources/blog/,2025-09-25,"Command and Control,Initial Access","T1071.001,T1566.002","An infrastructure-led profile of a phishing operation. We summarize the recurring domain patterns, lure themes, and C2 used by the operators across tracked campaigns, mapped to ATT&CK techniques."
299,threat_actor_profile,representative,Bitdefender,https://www.bitdefender.com/en-us/blog/labs,2025-08-28,"Initial Access,Execution,Impact","T1190,T1059.001,T1486","A Bitdefender Labs profile of a ransomware brand. We summarize the operators' exploitation access, scripted tradecraft, and encryption behavior across victims, mapped to ATT&CK techniques."
300,threat_actor_profile,representative,WithSecure,https://labs.withsecure.com/,2025-09-19,"Initial Access,Command and Control,Exfiltration","T1566.001,T1071.001,T1567.002","A WithSecure profile of a data-theft-focused group. We summarize the operators' phishing access, C2, and cloud-storage exfiltration tradecraft across operations, mapped to ATT&CK techniques."
301,threat_actor_profile,representative,Cybereason,https://www.cybereason.com/blog,2025-08-12,"Initial Access,Defense Evasion,Impact","T1133,T1562.004,T1486","A Cybereason profile of a ransomware affiliate. We summarize the operators' exposed-service access, firewall tampering, and encryption tradecraft observed across victims, with ATT&CK mappings."
